precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
15,COVASNA,"ARENA SEPSI",47,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:43:51",117,115,2,93,80,2,11,200,107,92,1,77,5,0,2,0,3,2,0,0,0,1,1,0,0,1,0
15,COVASNA,"BIROUL INFOTURISM",183,SÂNZIENI,64826,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:17:59",1189,1189,0,709,618,0,91,1228,519,689,20,677,3,2,3,0,0,0,1,0,0,0,0,2,0,1,0
15,COVASNA,"CĂMIN CULTURAL",50,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:50",390,390,0,194,187,0,7,500,306,189,5,172,2,0,3,0,4,0,0,1,1,1,1,1,2,0,1
15,COVASNA,"CĂMIN CULTURAL",49,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:31:22",710,710,0,308,296,0,12,800,492,300,8,270,10,2,0,0,13,0,0,0,0,1,2,0,0,2,0
15,COVASNA,"CĂMIN CULTURAL FLOROAIA",89,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:44",1181,1181,0,635,623,0,12,1300,665,607,28,4,195,6,170,3,138,3,3,7,0,23,18,3,21,10,3
15,COVASNA,"CĂMIN CULTURAL RACOŞUL DE SUS",74,"ORAŞ BARAOLT",63447,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:35",745,733,12,367,347,8,12,800,433,336,31,316,0,1,8,0,0,0,0,0,1,1,4,1,0,2,2
15,COVASNA,"CĂMIN CULTURAL ZĂLAN",106,BODOC,63893,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:16",532,532,0,308,296,0,12,600,292,296,12,285,0,0,3,1,2,0,0,0,0,1,1,0,0,1,2
15,COVASNA,"CĂMINUL CULTURAL BAŢANII MICI",99,BĂŢANI,63802,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:28",436,436,0,247,234,0,13,500,253,230,17,218,1,0,2,0,2,0,0,0,0,0,0,2,1,2,2
15,COVASNA,"CĂMINUL CULTURAL BIBORŢENI",70,"ORAŞ BARAOLT",63447,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:09:06",564,564,0,350,334,0,16,602,252,338,12,325,3,0,1,0,2,0,0,0,1,0,0,3,1,1,1
15,COVASNA,"CĂMINUL CULTURAL BIXAD",103,BIXAD,65121,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:30",1383,1362,21,665,620,21,24,1500,835,639,26,590,14,1,7,0,14,0,2,1,0,2,1,3,0,0,4
