precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
32,"SATU MARE","AFTER SCHOOL, MARTINESTI NR. 51",246,ODOREU,138280,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:14:38",1023,1022,1,571,558,1,12,1200,629,558,13,174,213,16,48,0,57,1,1,2,2,10,6,1,12,11,4
32,"SATU MARE","ASOCIAŢIA CARITAS SATU MARE CANTRUL SOCIAL DESCHIS LA CASA PRIETENIEI",3,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:31",1009,1009,0,441,426,0,15,1100,659,430,11,152,128,24,49,5,34,0,0,7,1,10,2,0,8,8,2
32,"SATU MARE","ASOCIAŢIA JUDEŢEANĂ DE FOTBAL ( ŞC. NR.15 )",46,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:36:18",1937,1919,18,1966,1919,18,29,2100,1007,1077,16,705,151,31,56,2,61,1,2,4,1,15,6,1,16,24,1
32,"SATU MARE","BIBLIOTECA ARDUD",90,"ORAŞ ARDUD",136848,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:48:53",1612,1611,1,709,701,1,7,1706,984,601,108,216,181,7,151,0,14,1,1,2,0,12,3,4,5,1,3
32,"SATU MARE","BOINESTI SCOALA GENERALA",147,BIXAD,137069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:40:57",1434,1434,0,759,733,0,26,1578,845,634,99,3,264,4,211,1,53,0,0,7,7,25,36,1,13,4,5
32,"SATU MARE","CAMIN CULTURAL",270,POMI,138618,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:09:10",110,110,0,88,79,0,9,130,42,79,9,1,56,0,9,0,5,0,1,0,0,1,0,1,1,3,1
32,"SATU MARE","CAMIN CULTURAL",172,CEHAL,137363,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:23:39",484,482,2,336,323,2,11,513,177,317,19,237,42,4,9,1,13,0,0,0,0,4,3,0,2,1,1
32,"SATU MARE","CAMIN CULTURAL",120,ACÂŞ,136713,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:18:32",1557,1554,3,862,854,0,8,1663,801,732,130,441,205,7,27,2,6,0,1,1,0,14,4,1,9,11,3
32,"SATU MARE","CAMIN CULTURAL",269,POMI,138618,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:54:36",66,66,0,86,66,0,20,91,23,67,1,2,49,0,11,0,1,0,0,0,0,2,1,0,1,0,0
32,"SATU MARE","CAMIN CULTURAL ATEA",199,DOROLŢ,137675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:36:00",315,315,0,214,197,0,17,350,136,197,17,186,5,1,0,0,2,0,0,0,0,2,0,0,1,0,0
32,"SATU MARE","CĂMIN CULTURAL BABȚA",151,BOGDAND,137130,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:01",478,478,0,355,329,0,26,561,184,309,46,4,193,7,63,6,12,0,12,2,0,0,3,0,2,0,5
32,"SATU MARE","CĂMIN CULTURAL BERCU",221,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:54:49",499,486,13,300,282,13,5,550,250,296,4,280,10,0,3,0,2,0,0,0,0,0,0,0,1,0,0
32,"SATU MARE","CĂMIN CULTURAL BORLEŞTI",271,POMI,138618,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:45",619,619,0,432,377,0,55,680,248,393,39,1,285,6,31,0,12,1,1,0,1,28,10,1,5,3,8
32,"SATU MARE","CĂMIN CULTURAL CHILIA",215,HOMOROADE,137899,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:37:02",205,175,30,127,97,0,30,218,93,117,8,3,83,0,10,0,4,1,1,1,1,6,1,0,3,0,3
32,"SATU MARE","CĂMIN CULTURAL CIONCHEŞTI",338,"VIILE SATU MARE",139394,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:11:34",184,176,8,190,176,8,6,318,128,185,5,23,80,5,38,0,15,1,0,0,0,7,8,0,8,0,0
32,"SATU MARE","CĂMIN CULTURAL COMLĂUȘA",133,BĂTARCI,136919,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:06",865,863,2,360,354,0,6,937,572,323,37,3,243,3,36,3,6,1,0,4,0,14,3,3,3,0,1
32,"SATU MARE","CĂMIN CULTURAL COROD",190,CULCIU,137540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:44",408,408,0,241,233,0,8,470,229,232,9,122,63,0,24,0,3,0,0,3,0,4,1,0,8,2,2
32,"SATU MARE","CĂMIN CULTURAL DACIA",195,DOBA,137611,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:31:24",140,140,0,111,99,0,12,160,49,102,9,0,53,23,11,0,1,1,4,1,0,4,1,0,0,3,0
32,"SATU MARE","CĂMIN CULTURAL GHERȚA MICĂ",204,"GHERŢA MICĂ",137746,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:24:17",1326,1326,0,516,503,0,13,1453,946,471,36,2,294,11,91,3,23,1,2,0,1,10,7,3,8,5,10
32,"SATU MARE","CĂMIN CULTURAL HOMORODU DE JOS",216,HOMOROADE,137899,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:19:42",304,298,6,151,139,0,12,320,169,138,13,8,85,1,17,1,2,2,1,0,1,10,3,0,4,1,2
32,"SATU MARE","CĂMIN CULTURAL NECOPOI",217,HOMOROADE,137899,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:10:50",191,170,21,113,92,0,21,200,87,107,6,5,70,0,14,1,10,1,0,1,0,2,1,0,0,2,0
32,"SATU MARE","CĂMIN CULTURAL NOROIENI",223,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:35:59",328,328,0,151,149,0,2,400,249,146,5,68,36,0,21,1,6,3,0,0,0,4,3,0,1,1,2
32,"SATU MARE","CAMIN CULTURAL NOU",219,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:12",1467,1467,0,847,828,0,19,1600,753,828,19,658,77,3,30,2,16,0,1,10,0,12,2,2,8,6,1
32,"SATU MARE","CĂMIN CULTURAL PĂULEȘTI",254,PĂULEŞTI,138431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:48:23",1721,1719,2,1020,971,2,47,1917,897,994,16,262,405,42,102,5,63,0,7,1,6,29,11,4,27,17,13
32,"SATU MARE","CAMIN CULTURAL PETEA",201,DOROLŢ,137675,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:14:52",369,369,0,211,204,0,7,410,199,192,19,170,12,0,5,0,0,0,0,1,0,0,1,0,2,0,1
32,"SATU MARE","CĂMIN CULTURAL POMI",268,POMI,138618,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:35:16",712,712,0,490,430,0,60,750,260,446,44,10,242,6,68,4,30,1,5,2,2,42,6,8,5,6,9
32,"SATU MARE","CĂMIN CULTURAL RESIGHEA",266,PIŞCOLT,138574,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:15:26",356,343,13,209,196,0,13,385,176,196,13,29,114,12,19,1,7,0,2,0,0,2,1,0,3,2,4
32,"SATU MARE","CĂMIN CULTURAL SAT HOREA",279,SANISLĂU,138663,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:02:34",114,114,0,86,66,0,20,152,65,77,9,7,47,0,8,1,6,0,2,0,0,2,2,0,0,0,2
32,"SATU MARE","CĂMIN CULTURAL SAT MARNA NOUĂ",280,SANISLĂU,138663,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:10:34",280,280,0,288,280,0,8,330,155,167,8,5,93,2,40,0,3,2,5,0,0,11,1,1,1,0,3
32,"SATU MARE","CĂMIN CULTURAL SCĂRIȘOARA NOUĂ",267,PIŞCOLT,138574,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:50:00",312,312,0,225,190,0,35,344,119,208,17,3,83,46,47,2,2,0,4,2,0,8,4,0,2,1,4
32,"SATU MARE","CĂMIN CULTURAL SECHEREȘA",300,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:12:37",50,50,0,34,27,0,7,100,66,33,1,24,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
32,"SATU MARE","CAMIN CULTURAL SOCONZEL",293,SOCOND,138869,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:57",256,229,27,215,156,27,32,256,41,210,5,2,153,1,27,1,4,0,0,1,0,10,3,2,0,5,1
32,"SATU MARE","CĂMIN CULTURAL SOLDUBA",218,HOMOROADE,137899,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:33:43",235,202,33,146,113,0,33,240,94,132,14,7,72,0,29,0,7,0,0,0,0,8,3,0,1,4,1
32,"SATU MARE","CĂMIN CULTURAL TĂMĂŞENI",134,BĂTARCI,136919,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:19",312,311,1,228,204,1,23,400,172,218,10,195,17,0,2,1,0,1,0,0,0,0,0,0,0,1,1
