precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
40,VÂLCEA,"ANEXĂ PRIMĂRIE",303,MILCOIU,171469,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:02:04",248,248,0,176,132,0,44,270,71,153,23,0,115,1,23,3,3,1,0,0,0,2,1,0,1,1,2
40,VÂLCEA,"AȘEZĂMÂNT CULTURAL BĂILE GOVORA ( FOST CINEMATOGRAF)",115,"ORAŞ BĂILE GOVORA",167641,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:58:10",1103,1103,0,846,695,0,151,1220,374,821,25,6,459,12,132,15,57,5,8,8,5,40,12,3,23,28,8
40,VÂLCEA,"BLOC B1 - LICEUL TEHNOLOGIC DE TURISM CĂLIMĂNEŞTI",139,"ORAŞ CĂLIMĂNEŞTI",167909,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:44",892,892,0,520,478,0,42,990,470,493,27,2,270,16,75,2,45,3,4,5,1,22,11,2,15,17,3
40,VÂLCEA,"CAMIN CULTURAL",314,"NICOLAE BĂLCESCU",171628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:37",667,667,0,423,404,0,19,730,307,377,35,2,275,2,45,1,18,1,0,1,0,18,1,2,4,5,2
40,VÂLCEA,"CĂMIN CULTURAL(ATENEU SĂTESC)",343,PRUNDENI,172457,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:39:42",1146,1146,0,681,642,0,39,1260,579,620,61,3,446,5,77,6,23,2,3,4,0,27,7,3,3,4,7
40,VÂLCEA,"CĂMIN CULTURAL FÂRTĂŢEŞTI",221,FÂRTĂŢEŞTI,169681,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:16:20",300,300,0,253,224,0,29,380,127,223,30,3,133,0,61,1,6,0,1,1,0,9,1,1,0,6,0
40,VÂLCEA,"CĂMIN CULTURAL(FOSTUL CĂMIN CULTURAL DIN CURTEA PRIMĂRIEI)",320,ORLEŞTI,171879,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:44",1407,1407,0,941,922,0,19,1550,609,862,79,2,498,6,72,8,26,3,4,141,8,37,7,1,23,23,3
40,VÂLCEA,"CĂMIN CULTURAL GREBLEŞTI",189,CÂINENI,169119,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:40",542,542,0,586,542,0,44,600,222,347,31,5,213,1,60,26,11,2,1,4,0,11,1,0,5,2,5
40,VÂLCEA,"CĂMIN CULTURAL RUDA",179,BUDEŞTI,168791,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:37",458,458,0,279,266,0,13,510,231,265,14,1,161,9,36,0,5,0,1,1,0,27,7,0,4,2,11
40,VÂLCEA,"CĂMIN CULTURAL VOICEŞTI",427,VOICEŞTI,174218,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:54",1287,1168,119,918,799,1,118,1290,369,888,30,9,645,3,127,2,10,0,3,9,2,41,2,2,9,18,6
40,VÂLCEA,"CĂMINUL CULTURAL BALOTA",347,RACOVIŢA,172509,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:12:50",338,337,1,173,157,1,15,369,196,149,24,0,129,0,11,1,2,0,1,2,0,2,0,0,1,0,0
