precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
25,ILFOV,"AFTER SCHOOL DOMNESTI",215,DOMNEŞTI,102570,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:58:46",1734,1734,0,1110,1012,0,98,1900,790,1076,34,7,727,26,128,5,42,3,2,26,4,59,13,0,30,1,3
25,ILFOV,"AȘEZĂMÂNTUL SOCIAL AL BISERICII SF. DUMITRU",191,COPĂCENI,179588,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:50:32",1496,1494,2,977,952,2,23,1600,623,940,37,4,494,9,176,86,41,3,2,7,5,66,10,2,13,11,11
25,ILFOV,"BAZA SPORTIVĂ - CAMERA 12 (VESTIAR GAZDE)",277,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:52:55",1601,1601,0,1216,1177,0,39,1700,484,1122,94,9,645,12,117,31,24,3,8,24,5,197,17,0,13,7,10
25,ILFOV,"CAMIN CULTURAL",182,CIOLPANI,101902,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:14:44",708,708,0,440,420,0,20,750,310,418,22,0,287,8,45,7,25,2,1,2,0,19,6,1,4,9,2
25,ILFOV,"CĂMINUL CULTURAL MULTIFUNCŢIONAL",235,GRĂDIŞTEA,103443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:31:22",1651,1651,0,1158,1132,0,26,1800,653,1082,56,6,604,0,141,8,167,5,12,16,0,60,23,5,12,10,13
25,ILFOV,"CASA DE CULTURĂ",121,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:03",1774,1771,3,960,914,3,43,1950,990,917,43,10,488,41,118,13,70,7,10,16,7,55,16,8,24,27,7
25,ILFOV,"CASA DE CULTURĂ GHERMĂNEŞTI",269,SNAGOV,105160,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:28:51",1337,1337,0,982,882,0,100,1450,468,938,44,6,552,29,141,7,50,3,0,6,4,42,20,8,40,19,11
25,ILFOV,"CASA DE CULTURĂ GHERMĂNEŞTI",270,SNAGOV,105160,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:30:37",1166,1166,0,829,772,0,57,1300,471,805,24,0,430,22,114,12,56,4,9,7,2,35,23,6,51,26,8
25,ILFOV,"CENTRUL DE ASISTENȚĂ DUPĂ PROGROMUL ȘCOLAR",283,TUNARI,105570,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:45:27",318,318,0,194,168,0,26,350,156,187,7,1,68,14,34,1,36,0,2,1,0,8,2,1,9,8,2
25,ILFOV,"CLĂDIREA AFTER SCHOOL",195,CORBEANCA,102160,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:11:30",1864,1863,1,1173,1055,0,118,1997,824,1144,29,14,265,168,122,22,362,5,9,5,5,41,24,5,44,50,3
25,ILFOV,"CLĂDIRE POLICLINICĂ",136,BALOTEŞTI,100969,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:58:45",1034,1034,0,661,557,0,104,1100,439,628,33,2,291,28,93,15,73,3,3,6,9,29,11,3,25,28,9
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS - COSMOPOLIS PLAZA",275,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:07:42",1099,1099,0,666,498,0,168,1200,534,656,10,2,157,77,49,6,203,2,5,1,4,25,11,7,58,46,3
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS, SPAȚIUL NR. 7 (SHOWROOM)",272,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:05:24",1708,1637,71,819,724,0,95,1800,981,798,21,11,225,80,104,4,192,0,0,6,6,25,12,4,82,45,2
25,ILFOV,"CREȘA PRICHINDEL NR. 3",105,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:57:03",2009,1959,50,674,624,0,50,2150,1476,664,10,4,145,115,69,13,194,3,7,4,4,25,8,10,26,33,4
25,ILFOV,"DIRECȚIA DE IMPOZITE ȘI TAXE POPEȘTI-LEORDENI",80,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:27:14",1661,1661,0,1014,814,0,200,1800,786,1003,11,3,227,144,119,9,234,1,3,5,4,34,16,12,79,107,6
