precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
23,IALOMIŢA,"AGENȚIA NAȚIONALĂ DE ÎMBUNĂTĂȚIRI FUNCIARE – FILIALA IALOMIȚA",18,"MUNICIPIUL SLOBOZIA",92658,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:29:34",1339,1338,1,604,585,0,19,1500,896,586,18,3,290,21,67,8,67,8,10,7,1,32,19,13,13,22,5
23,IALOMIŢA,"CĂMIN CULTURAL",218,"VALEA MĂCRIŞULUI",105794,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:55:23",356,356,0,254,224,0,30,400,146,233,21,4,154,2,21,1,39,0,0,0,0,5,0,1,1,2,3
23,IALOMIŢA,"CĂMIN CULTURAL",102,BALACIU,92907,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:13",415,367,48,305,193,48,64,400,141,229,24,1,154,1,27,3,13,0,0,0,0,19,0,1,6,1,3
23,IALOMIŢA,"CĂMIN CULTURAL",217,"VALEA MĂCRIŞULUI",105794,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:26",923,884,39,674,601,39,34,950,276,627,47,4,409,3,47,5,87,0,7,2,2,26,2,0,8,20,5
23,IALOMIŢA,"CĂMIN CULTURAL FRĂȚILEȘTI",203,SĂVENI,94376,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:38:06",344,344,0,173,169,0,4,350,177,159,14,0,84,0,21,0,41,0,0,0,0,4,0,0,3,4,2
23,IALOMIŢA,"CĂMIN CULTURAL GHIMPAŢI",128,CIULNIŢA,93156,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:22:21",203,196,7,139,132,0,7,200,57,135,4,0,100,0,16,0,7,1,1,1,0,5,0,2,0,2,0
23,IALOMIŢA,"CĂMIN CULTURAL ION GHICA",126,CIULNIŢA,93156,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:01",460,460,0,296,280,0,16,500,204,284,12,0,211,1,30,3,6,0,1,3,1,12,3,0,5,1,7
23,IALOMIŢA,"CĂMIN CULTURAL MIHAIL KOGĂLNICEANU",172,"MIHAIL KOGĂLNICEANU",93995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:58:31",1343,1340,3,899,855,1,43,1500,601,852,47,13,467,9,123,56,71,6,8,6,6,49,7,4,11,3,13
23,IALOMIŢA,"CAMIN CULTURAL PLATONEŞTI",189,PLATONEŞTI,180000,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:05:54",726,726,0,487,459,0,28,800,313,466,21,2,263,3,70,1,84,3,1,0,2,19,4,4,5,3,2
23,IALOMIŢA,"CĂMIN CULTURAL POIANA - SALA DE FESTIVITĂȚI",127,CIULNIŢA,93156,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:55:37",350,350,0,222,216,0,6,400,178,212,10,0,149,0,22,1,11,0,1,3,1,19,0,0,3,0,2
23,IALOMIŢA,"CĂMIN CULTURAL, SAT SINTEŞTI",114,BORĂNEŞTI,179784,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:08",313,313,0,229,220,0,9,347,118,216,13,3,123,0,21,5,34,0,1,1,0,9,2,1,1,9,6
23,IALOMIŢA,"CĂMINUL CULTURAL",220,VLĂDENI,94795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:04:38",733,733,0,482,460,0,22,800,318,462,20,2,356,0,32,6,3,0,1,1,2,37,4,1,7,3,7
23,IALOMIŢA,"CĂMINUL CULTURAL",118,BUCU,93021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:01:14",1012,1012,0,556,540,0,16,1100,544,533,23,4,277,6,81,2,64,0,4,0,7,36,16,2,9,16,9
23,IALOMIŢA,"CĂMINUL CULTURAL",154,GRINDU,93717,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:07:57",734,729,5,500,473,1,26,800,301,471,28,3,363,4,60,11,0,0,0,2,0,18,3,2,1,4,0
23,IALOMIŢA,"CĂMINUL CULTURAL",155,GRINDU,93717,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:55",711,711,0,523,485,0,38,750,227,487,36,4,376,4,49,1,16,2,1,2,0,14,0,1,7,3,7
23,IALOMIŢA,"CĂMINUL CULTURAL",119,BUCU,93021,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:18:05",991,991,0,556,532,0,24,1100,544,524,32,5,314,9,64,5,32,0,2,9,1,45,10,4,8,10,6
23,IALOMIŢA,"CĂMINUL CULTURAL",219,VLĂDENI,94795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:33",848,848,0,539,529,0,10,950,411,511,28,3,383,1,52,11,7,0,2,1,0,32,4,1,7,3,4
