precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
5,BIHOR,"AFTER SCHOOL",525,ROŞIA,30844,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:48",492,481,11,392,376,11,5,532,140,360,32,0,248,1,57,1,2,2,1,1,1,11,1,2,12,12,8
5,BIHOR,"BLOC PARTER",152,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:04:56",1149,1149,0,698,675,0,23,1258,560,678,20,41,365,15,120,4,50,4,2,8,3,27,7,0,15,14,3
5,BIHOR,"BLOCURILE ANL",145,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:11",1781,1780,1,917,893,1,23,1943,1026,888,29,60,382,43,187,8,53,7,4,10,10,27,23,2,45,21,6
5,BIHOR,"CAMIN CULTURAL",616,TĂRCAIA,31609,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:43",325,325,0,315,264,0,51,354,55,280,6,14,217,0,29,0,14,1,0,0,0,3,2,0,0,0,0
5,BIHOR,"CAMIN CULTURAL",571,SÂRBI,31128,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:52:05",603,603,0,547,428,0,119,663,114,534,13,1,387,3,103,0,12,0,2,3,2,8,2,1,7,2,1
5,BIHOR,"CAMIN CULTURAL",617,TĂRCAIA,31609,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:31",214,205,9,224,205,9,10,233,40,186,7,6,114,1,33,2,10,2,0,1,3,4,3,1,3,1,2
5,BIHOR,"CAMIN CULTURAL",569,SÂRBI,31128,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:33:20",808,808,0,761,610,0,151,869,109,729,31,11,515,1,134,5,7,2,0,1,3,30,4,1,8,1,6
5,BIHOR,"CAMIN CULTURAL",560,"SÂNNICOLAU ROMÂN",32179,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:00:05",726,726,0,827,726,0,101,1069,242,759,68,18,561,3,79,6,25,1,5,1,0,31,10,2,8,7,2
5,BIHOR,"CAMIN CULTURAL",582,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:55:33",743,729,14,511,487,14,10,799,288,459,52,14,318,5,67,2,6,0,1,4,0,20,8,0,4,4,6
5,BIHOR,"CĂMIN CULTURAL",627,TILEAGD,31716,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:50",337,336,1,166,157,1,8,377,211,147,19,76,36,2,16,0,1,0,1,1,0,4,4,1,2,0,3
5,BIHOR,"CĂMIN CULTURAL",287,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:08",237,237,0,200,193,0,7,251,51,192,8,1,109,4,45,1,17,0,0,0,0,3,1,0,3,4,4
5,BIHOR,"CĂMIN CULTURAL",220,ABRAM,27070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:18",235,235,0,123,110,0,13,252,129,110,13,2,74,2,22,0,2,1,1,0,0,3,1,0,2,0,0
5,BIHOR,"CĂMIN CULTURAL",325,CETARIU,28415,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:05",197,197,0,127,110,0,17,213,86,124,3,97,17,0,6,0,1,0,1,0,0,1,0,0,0,1,0
5,BIHOR,"CĂMIN CULTURAL",643,ŢEŢCHEA,31878,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:27:21",671,669,2,484,448,0,36,734,249,452,3,1,309,1,69,1,10,3,5,3,1,27,7,0,6,4,5
5,BIHOR,"CĂMIN CULTURAL",229,AŞTILEU,26742,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:46:20",510,508,2,321,303,1,17,556,235,294,27,4,219,3,27,0,13,0,0,2,0,11,3,2,7,1,2
5,BIHOR,"CĂMIN CULTURAL",450,MĂGEŞTI,30069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:00:29",365,365,0,287,259,0,28,412,125,275,12,2,186,2,32,3,21,1,1,1,0,12,4,0,4,5,1
5,BIHOR,"CĂMIN CULTURAL",286,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:49:01",536,536,0,441,426,0,15,589,148,430,11,1,304,3,68,0,6,1,2,2,0,18,2,1,4,11,7
